gene,CerD1,CerD2,CerD3,CerW1,CerW2,CerW3,CocD1,CocD2,CocD3,CocW1,CocW2,CocW3,NigD1,NigD2,NigD3,NigW1,NigW2,NigW3,PenD1,PenD2,PenD3,PenW1,PenW2,PenW3,SorD1,SorD2,SorD3,SorW1,SorW2,SorW3
PhHAL.2G000400,-0.562705352,-0.68724736,0.040080651,-0.271431254,1.276132091,-0.271431254,2.829410803,2.360987081,2.382477144,3.403255366,2.698645639,2.376587736,-0.68724736,-0.68724736,-0.68724736,-0.271431254,-0.271431254,-0.271431254,-0.581928526,-0.450386194,-0.098756499,0.660893026,1.010658585,-0.271431254,2.381739811,2.820306282,2.994640382,4.02224822,4.007854307,4.059514298
PhHAL.2G000500,0.211900391,-0.442159924,0.566327097,0.697785089,-0.085840668,-0.65556323,0.753922075,-0.538354236,-0.632396314,0.317135052,-0.121928151,-0.246441093,0.332480881,-1.656999681,0.057030378,-0.445030327,-0.59800597,-0.465624848,0.837036964,0.245432838,0.636341372,-0.662058218,0.630452049,-1.730089218,0.172736244,0.516633087,0.61754229,-0.057433063,-0.147345363,-0.037876297
PhHAL.8G019400,0.032201499,0.622826051,0.185095568,0.968800961,1.164511505,1.119087051,0.316398891,0.719322395,0.65430619,0.39151129,0.515972729,0.361897451,-0.639236193,-2.022744196,-0.476143552,-0.162731712,-0.169801023,-1.513851164,0.128494427,0.008841559,-0.27080494,-0.614151926,0.087027515,-1.513851164,0.655363776,1.244496441,0.944022172,1.290113567,1.738043616,1.810904726
PhHAL.9G155500,-0.243084136,-1.00506228,-0.054706436,-0.64875744,-1.067345431,-1.280499518,2.4745195,2.080598351,1.981749693,1.466845784,1.010439462,2.008571057,-0.207293892,-0.398427776,1.13898279,-0.51708772,-0.085549679,-0.012471241,1.054866652,-0.394525667,0.600044297,-0.914596781,0.049673583,2.261598027,2.146664881,2.920613024,3.165012261,1.861482089,1.707013822,1.873483331
PhHAL.5G090200,0.554592046,0.405133355,0.781284561,0.061725008,0.016740497,-0.854972703,0.383687988,0.780905945,0.961740831,0.578007241,0.339077596,0.490689754,-0.376090172,0.425528704,0.600342879,-0.085836765,-0.229558591,-0.318387018,0.222632654,0.577025884,1.274723266,-0.581527165,-0.258220412,-1.184579701,0.749908342,1.473009145,1.388004577,0.511926089,0.055142162,0.143923619
PhHAL.5G479500,0.145524053,-0.394517869,0.97261609,1.246748153,1.135181847,-1.306613151,2.239223026,1.587917504,2.193405529,2.06016925,1.626740868,1.236669265,-2.029146738,-2.699650829,1.099477933,-2.390085244,0.068199632,-2.390085244,-0.649842349,-0.339269696,-0.204802603,-0.209997868,-0.145901442,-2.390085244,0.632467018,3.730358392,2.378369716,1.971009326,1.778075385,1.858829039
PhHAL.7G217700,-0.806065551,-0.687243735,-0.997852868,-2.217288467,-0.147086607,-2.125047556,0.106006002,1.511791128,0.771995413,1.436666732,-0.298592021,0.460617677,-1.05034317,-4.48446428,-1.546539913,-1.821889544,-1.476256102,-0.431443513,1.292497698,-0.591762404,-2.299888811,-2.199392363,-1.270349611,-4.647844053,0.226171361,1.181266725,2.086388721,-0.170257382,-0.877078424,-0.070681128
PhHAL.7G246100,0.494784156,0.283835901,0.22090681,0.267676008,0.379665205,0.500905678,0.186099079,0.26505006,-0.194228338,0.301212509,-0.05558048,-0.163662454,0.519638923,-0.439849341,-0.081797477,-0.058287432,-0.081877199,-0.298848606,0.585413385,0.236806224,-0.439849341,-0.362316555,-0.031793768,-0.620998282,0.226846361,1.001320706,0.853574117,0.149444302,0.132994686,-0.090415095
PhHAL.9G035400,1.096889113,0.701896635,2.964019367,1.456641841,1.355919707,-0.488355163,1.655298133,1.437472013,0.929894748,0.79911048,0.877197679,0.164100917,-3.160488907,-2.337118303,-0.035917091,-1.241274223,-0.450708161,0.132430304,1.548159947,0.624132935,1.782892212,-0.996561383,-0.716310042,-4.806274214,0.519719177,2.882539673,3.088262365,2.133598799,1.814259414,1.713541284
PhHAL.5G261700,1.128574003,0.274509399,2.262247811,1.364071492,1.033219428,0.552225447,0.640790575,0.211525897,0.243961219,0.739763976,0.763386427,-0.291471444,-0.157757233,-0.998888417,-0.141568308,-0.339804362,0.127862273,0.025214859,0.542223865,0.780958216,0.597329028,-0.474162549,0.221413955,-1.529059636,0.741124642,1.010726119,1.465369983,1.477292253,1.096381535,1.2444747
PhHAL.9G152800,-0.420240774,-0.820695436,-0.142930688,0.536125819,-0.554497863,-1.25432911,1.703625481,0.668573425,0.420359447,1.57472404,1.843317489,1.00269208,-0.44618071,-2.394549811,-0.256784003,-2.172233603,-0.629653614,-2.172233603,-0.101947674,-0.583004798,-0.039037318,-1.067682232,-0.031255404,-2.172233603,1.791205753,2.755282648,2.489642692,1.155001052,1.390094312,0.871761753
PhHAL.3G017500,1.320191932,-0.129156109,1.569922514,0.515938216,-2.029337036,-0.433375805,2.391866846,1.761423436,1.829249996,2.155331814,1.559098529,0.897695984,-1.236034351,-2.41586292,1.557375653,-0.099231621,0.638312572,0.572400138,1.604796494,0.529196907,0.808713448,-2.211351037,-0.610075472,-6.996012054,2.205963118,2.607572874,3.695029688,1.570179015,1.416642468,1.635528814
PhHAL.7G223000,0.127901311,-0.44687059,0.998817093,-0.09169571,-0.713019466,0.012660622,2.87000917,0.355454593,-0.988596394,2.853868734,2.564704977,2.189144821,-1.009381802,-1.600267374,-0.53544659,0.983214776,2.432993764,1.44521737,-1.461810675,-0.091230332,-0.053790199,0.678814229,1.164096535,-0.713019466,1.430190542,1.099772773,2.677657879,3.525224752,3.466778184,3.204335903
PhHAL.9G551200,-0.006152266,-0.254306456,0.680685427,0.482859081,1.895445607,0.296746725,0.498798277,-0.956596613,-1.079481425,1.145630984,1.02921352,0.379354597,-0.835848452,-1.645342746,-1.645342746,-0.369206767,-0.897415991,-0.062077196,-0.27879951,-0.512904093,-0.590779017,-0.295965728,-0.349370057,-0.897415991,0.234751084,2.202784398,1.360601518,0.931987096,0.355599051,0.81188788
PhHAL.9G375000,0.025398069,0.623457159,0.771215383,0.389549168,0.897300695,-0.733145292,1.01054383,0.47060269,0.430915602,0.720655701,0.384442786,-0.718154719,-0.293522543,0.479653977,-0.52452808,-1.016142965,-0.435975938,0.13499493,0.278062111,0.1127853,-0.127825828,-0.698699789,0.189610566,2.959917637,0.603752772,-0.297482568,1.625054542,0.709801991,0.435714502,0.480775367
PhHAL.5G268500,0.740920853,-0.493223672,0.606451211,0.586715167,1.647778455,0.512546699,1.593346253,0.84786494,0.495125915,0.337304188,0.690129321,0.394904729,0.123184341,-1.851124696,-0.334554773,0.073347505,-0.090415471,-0.203388777,0.037585437,-0.180733007,-0.247888859,-0.536594758,0.517343554,-2.026738692,0.493036258,1.71192358,1.250984132,0.813714471,0.413123767,0.753413899
PhHAL.1G098600,-0.767419198,-3.602369023,1.753507075,-4.001267711,-2.719062361,-3.183237347,1.008271988,0.874330204,-0.946692052,-0.305973228,-0.70647796,-1.497455235,-1.693229577,-3.602369023,-2.161007721,1.558099471,0.998411205,1.375331336,-3.602369023,1.429176152,1.548024116,-0.3915633,-0.315974266,-4.664355423,2.553710007,-1.136243116,3.724608674,2.611731751,2.618010243,2.396070316
PhHAL.7G323300,0.524423065,0.263408297,0.81967244,-0.608789155,-0.44458641,-0.269151233,-0.177927515,0.203475953,0.75386693,0.240797369,0.369379898,-1.134659071,0.993052894,-3.290824442,0.319509468,0.10242936,0.052348973,-0.197926702,0.611413181,1.79660021,1.697319417,-1.398998026,-0.439614417,1.464954078,2.160310824,0.6854567,0.752800035,-1.342816877,-0.895074321,-0.93997609
PhHAL.7G188400,0.007010252,0.017371299,1.146020031,0.67793167,-0.499715427,0.2357829,0.950602287,1.168278072,0.023943892,1.215414765,0.757307449,-0.548511746,0.019666682,-0.325580916,1.160421674,-0.025316247,0.090183473,-0.226291147,1.049694429,-0.137630289,0.449402265,-0.694283118,-0.234708098,-1.268522226,0.497126979,2.111739819,1.474451584,0.826180026,0.431513481,0.525527591
PhHAL.5G059800,1.237795899,0.543334181,2.762422583,0.506739648,0.477851335,-1.535445965,1.66107312,0.528494987,1.560609122,0.391719355,0.319578648,-0.976886609,-0.993806143,0.067103109,1.766189931,-0.546457668,0.231043037,-0.545287325,2.17462358,1.041414102,1.76054425,-0.104688034,-0.443087251,-3.267246131,0.829721771,3.357119761,2.811680941,1.744508897,1.095265838,1.039927349
PhHAL.5G498800,0.006652621,0.273922665,0.014377624,0.551706485,0.430115712,0.305690618,0.858033061,0.031085833,0.507914445,0.580310783,0.450739217,-0.200914758,-0.254968377,-0.608729774,-0.129741407,-0.122435163,-0.152866054,-0.270680743,-0.047559098,-0.048079375,-0.239866459,-0.265841461,0.091530637,-0.491245968,1.532774954,0.291662158,0.883707976,0.800233824,0.625231911,0.850181943
PhHAL.6G021200,0.560293637,0.523315143,2.174755769,-0.313705893,-1.188931284,-1.519017957,1.276930192,0.905442343,1.021328849,-0.059842963,-0.176848169,-1.372818765,0.721458266,-1.171731636,1.158361026,-0.86577432,-0.528880462,-0.137851686,0.23287121,1.290918091,1.335487091,-2.01144058,-1.143790587,1.1119894,1.79360688,1.154044637,1.98887864,-1.008626362,-1.523908534,-1.286959667
PhHAL.6G182350,0.570390477,0.252420314,1.97800717,1.534507998,0.483131047,0.424991128,1.177017505,0.33974836,0.637722868,2.034607221,1.441937291,1.165016992,-1.09594597,-4.029641346,1.370845351,-0.300031197,0.03338901,-0.753463254,1.104439919,-0.060306633,1.533480168,-1.023656975,0.368709063,-3.730426207,0.82159298,2.380706544,2.68452173,2.371658679,1.632857028,1.631278998
PhHAL.4G325400,0.25160019,-0.419358696,-0.031892943,0.132083639,-0.190122595,0.267384922,1.779115667,1.347180476,1.312697683,1.882338162,1.407295758,0.948777379,0.542013209,-0.32786817,0.57903074,0.463713208,1.049015573,0.056285109,-0.818123086,-0.195095082,0.096246347,0.089673312,0.409373063,-1.511975668,1.182316009,2.60672498,2.380788904,1.726814248,1.546581545,1.485387201
PhHAL.6G088800,0.168854334,-2.205255911,1.30959856,0.373137855,-0.890967042,-0.654567754,0.818121878,1.617504823,0.438184722,0.409603247,0.136525439,0.197876673,-0.452622911,0.24318785,0.233601131,-1.048313841,-0.396341409,-1.407795868,-0.21253823,-0.191482813,-1.026694231,-0.657757825,0.502831044,-2.790811649,1.153196617,3.660130947,2.566196582,-0.372621701,-1.018668394,-0.469351063
PhHAL.5G221400,0.400503646,-0.468619812,0.843344003,-0.295889125,-1.0377357,-0.400321338,0.842360809,0.298153676,0.821368627,-0.503456323,-0.133997264,-0.097774464,0.502662553,-0.41210953,0.31248244,-1.268079877,-0.624596085,-1.142454694,0.816461594,-0.04725448,-0.507176736,-1.277199085,-0.498659805,-2.250684727,0.509772302,2.052539516,1.208304685,-0.500099659,-0.978506225,-0.395137471
PhHAL.6G255400,0.239331963,0.595565512,1.29598306,0.105792001,-0.70043883,-0.70043883,0.449978298,-0.296784467,0.279009624,0.830755458,0.666020477,0.328208112,-0.350690352,-0.72803514,-0.72803514,-0.384016164,0.632710078,-0.166181959,0.237396761,-0.34323378,0.616247984,-0.081276582,-0.111844352,-0.70043883,0.669751397,1.269600511,1.39179577,0.757223747,0.739040695,0.491887918
PhHAL.5G473000,-0.45048557,-0.027629501,0.809234824,0.303564249,0.876840882,0.241343817,0.760219178,0.662458967,0.651773267,1.425156311,0.94179879,0.059957111,-0.027290412,-0.954839516,-0.345333218,-0.429884863,-0.104100988,-0.785045503,0.298248162,0.209464067,0.787477197,-0.145467875,-0.272889425,-0.785045503,0.490262096,1.032488627,1.69647399,0.918631097,0.779635076,0.799892953
PhHAL.7G213300,0.309981993,0.120226582,0.24635475,0.551308887,-0.799451732,-0.637638162,1.083813612,1.131862373,1.307953353,1.64348178,1.553096161,0.81986106,-1.036203153,-1.006102228,-1.277796746,-1.238137942,-0.015765538,-0.593720586,0.686380912,-0.565525513,-0.268949812,-1.379262325,-1.138324289,-1.786116778,0.840898218,2.214621061,2.419883345,-0.238272149,-0.27532698,-0.778440458
PhHAL.7G310400,0.216286101,0.572204568,1.710713618,0.970780994,0.061908495,0.096707096,1.039825708,0.284396798,0.392279694,1.09817411,0.874464423,0.219029176,-0.463491942,-0.517246125,-0.025332501,-0.519989354,-0.255732782,-0.021173776,0.14109608,-0.176945929,0.24594531,-0.211067029,-0.343795536,-0.519989354,0.518828117,0.1385911,2.047812377,0.650262621,0.443176962,0.588233987
PhHAL.5G402900,-0.027367204,-0.337533911,1.238848436,-0.940612227,-1.239950605,-0.51589728,1.498142597,1.072095639,1.226918083,0.854489366,1.361964588,0.506708967,-0.186990039,-0.954658395,0.239037664,0.954048132,1.131611892,1.279792367,-0.012942825,0.045435377,1.071390913,-0.962421892,-1.096279203,-1.582365397,1.740154953,1.416582621,2.777209095,0.96183063,0.872176389,0.901561278
PhHAL.3G241700,-0.135515672,0.432632485,2.238368361,0.149615208,-1.22550638,-0.537916693,2.519243178,1.604101777,1.945351317,1.969560594,1.705711186,-0.678708914,-0.599251678,-0.533467933,1.223465502,-0.432623498,0.706615195,1.595379503,0.14365673,0.284934657,-0.217666792,-1.473360168,-1.052798928,-3.10569819,1.963070516,3.960267872,2.21635111,1.986910975,1.22541223,1.305850083
PhHAL.8G142700,-0.366513293,-0.924609459,-0.646169071,0.302823121,-0.187224259,0.095246386,0.932583311,-0.033471839,0.275800729,1.561996765,0.924047482,0.989679305,-0.745827265,-0.924609459,-0.924609391,0.019313947,0.194448948,-0.187224259,-0.754406205,-0.404929682,-0.924609459,-0.187224216,0.164402939,-0.187224259,0.989032516,0.950010478,1.533068876,1.952490794,2.002742586,1.959724164
PhHAL.8G142900,-0.387623322,-0.943734053,-1.195269498,-1.141737953,-1.141737953,-1.141737953,1.800341068,-0.367415087,-1.902826093,0.786188833,1.551514809,-1.14170913,-0.683183595,-1.902826093,-0.098309889,-1.136770414,-0.601673971,-1.141737953,-0.801666859,-1.90282572,-1.902826093,0.129938709,-0.324065583,-1.141737953,0.316258768,-0.411368029,0.420169201,-0.900614109,-0.03131457,-1.141706691
PhHAL.5G410700,0.204566986,-0.200481582,0.594957893,0.431324489,0.379371606,0.358134056,1.001192707,1.343681046,0.373253478,1.873889204,1.277295776,0.636826407,-0.395247667,0.487331156,0.506447913,-0.730587267,-0.056003334,-0.750199058,0.751923651,0.364796698,0.1367555,-0.586267818,0.435832087,-1.39010818,0.856007182,1.656117558,2.701043031,1.047055627,0.391184381,0.864352834
PhHAL.2G402400,0.934431669,0.592315756,2.158807327,0.515287564,1.048421936,-0.205792267,1.252494101,0.843747118,0.950143256,0.962505627,0.771846986,0.471793826,-0.878449601,-1.043453041,0.612323499,-1.124884649,-0.331519131,-0.703937208,0.620717706,-0.167199632,0.636227653,-1.542346444,-0.180534537,-2.400434096,0.251828571,2.421142902,2.641170982,0.888179906,0.062063269,0.34812589
PhHAL.2G402500,0.689375208,0,0,0,0,0,0,3.186717643,0,0,2.97E-07,0,1.343544268,0,0,0,0.706792214,0,0,0.689349263,0,0,0,0,0.730274753,0,0,0,1.05E-07,0
PhHAL.2G402600,1.415869234,0.097645049,1.104033862,0.319801115,-0.096811052,0.361710894,1.245087155,1.684901085,1.561045443,1.240121635,0.998976919,1.497954935,0.549426521,-1.814153893,-0.680189309,0.312774303,0.002214645,0.372015438,1.143090263,0.855913688,-0.738765025,-0.952962195,0.511997153,-2.134045659,2.015715958,-0.159260135,1.780848413,1.115454294,1.212046063,1.04567557
PhHAL.9G487200,1.008217755,-0.838438017,2.839394315,1.399371863,-0.216231145,0.464990993,2.159317139,1.446338207,0.210270575,1.873934621,1.645958966,0.726088563,-2.303063912,-5.692762873,-1.251717686,-0.759668316,-1.199501751,-0.845357909,0.615645332,1.898303125,1.799410787,-0.908650304,-0.160861674,1.155755465,2.569341371,1.156598438,2.667605794,3.397336054,3.209991365,3.276735781
PhHAL.3G209800,0.543213644,1.293056625,2.29402131,0.508766847,2.032486003,0.513800857,2.16043198,0.776060856,1.392099868,3.249976821,3.191202148,2.904355558,-0.780689229,-3.273508927,-0.4019708,-0.275638098,0.937532918,1.283159571,-0.118692438,0.094668536,-1.066571944,-0.733453638,0.314951785,-2.702359075,1.468222304,3.364954501,2.783770204,2.811008493,2.246045538,2.406169564
PhHAL.6G008000,-0.058171666,0.014402399,0.042963434,-0.33160374,0.408904626,-0.610000118,1.006142209,0.090017626,-0.276674317,0.589304735,0.504926551,0.122009395,0.051626046,-0.424464222,-0.132196046,-0.342912628,-0.502695366,-0.176855843,-0.191486721,0.027088216,-0.229080084,-0.345540552,-0.062139699,-0.610000118,0.324457226,1.936136036,0.714009516,0.26266319,0.381441003,0.466839417
PhHAL.4G321600,0.686087091,-1.24826533,1.161193503,-0.875795088,-0.166532259,-0.810438285,0.747643295,0.648601998,1.505620099,0.207324237,0.063176797,0.166586513,-0.0695613,-0.82088198,0.558393249,-2.183567484,-0.351390301,-1.850882311,1.061504046,0.912272186,-0.480888591,-2.258745583,-0.842098984,-4.59486898,1.752968236,3.51503229,1.85166265,-0.487281534,0.194072468,-0.290942144
PhHAL.4G359400,1.408993737,0.471665701,2.064296413,-0.362730705,-0.762494487,-1.471245784,1.422645211,-0.077271674,0.606722658,-0.097449171,-0.411744193,-2.193979894,-0.210510951,-0.144374012,-0.281607842,-1.321471774,-1.505300429,-0.971109625,1.299597863,0.872333857,0.122044594,-1.938382388,-1.765958323,-3.649555681,0.84919714,2.699244398,1.955422506,-0.416784424,-0.748292941,-0.427146772
PhHAL.2G286500,-0.654658289,-0.758005854,-0.467206945,-0.520407596,0.319356328,-1.42671561,1.643150453,0.298243907,0.178535263,1.573935259,1.274636047,-0.274954189,-0.244470111,-0.461705771,0.024109265,-1.137872786,-1.197350415,0.127794658,0.549753473,-0.096037443,0.071223412,-0.829233063,-0.471051662,-1.42671561,1.412356064,2.824048757,1.424590137,1.350278993,1.093296716,1.167056446
PhHAL.6G013600,0.66971852,0.686697182,1.921161664,-0.050462222,-1.337467531,-0.048878628,1.246314654,1.516211249,2.080416393,2.178030474,1.990522998,1.016462638,-1.160871821,-1.385192455,-1.385192455,-0.45073479,-0.607402376,1.951682303,0.884190847,1.676937894,-1.385192455,-0.613462578,-0.339873787,-1.337467531,1.473846792,3.775570454,2.729116261,3.245678436,2.646091607,2.968481109
PhHAL.3G175300,1.343334877,0.428916025,2.193786666,-0.950737221,-1.63565956,-1.135235568,2.359172406,1.444686125,1.718699425,1.186214259,0.878276546,-0.651706774,-1.266940497,-3.697049103,1.104911403,-1.526431314,-0.612759193,-2.187794765,1.409956589,1.194530483,1.379180748,-3.334028559,-2.029629545,-5.673208711,2.177359355,3.626095753,2.424013973,0.468150505,0.011702576,0.694579935
PhHAL.9G064200,0.27536864,0.461054875,0.973706587,-0.210499079,0.020000312,-0.234139245,1.449186068,0.105840501,0.514430207,-0.089079532,0.297524344,-0.110291482,0.166612114,-1.590090972,-0.072664087,0.83686308,0.69840735,-0.001468559,0.209870807,0.678897277,-0.17010451,-0.18110635,-0.123070106,-2.149292972,0.902959385,2.284627317,1.5206815,0.575660649,0.417295716,0.381606782
PhHAL.5G190600,0.941056398,0.75980509,1.471716753,1.785713719,0.331000354,1.217780225,2.165367408,1.623899438,0.64591146,0.559418919,2.408298798,1.476349037,0.303596276,-1.282625628,0.757516336,-0.454744225,1.000144776,2.12800777,0.39306838,0.502217526,-0.410822187,-1.154065754,-0.818993024,-1.154065754,1.182006048,2.684450732,1.568579708,1.357070797,1.299862648,1.695769417
PhHAL.7G232300,0.936531379,0.773898567,2.074608364,0.418391416,0.256616541,-0.576726531,0.893104811,0.332731962,0.192002972,0.677343272,0.061786137,-0.206586947,-0.191133141,-0.420175874,-0.2055487,-0.695503679,-0.044522765,-0.924491479,0.640514871,0.686828981,0.986545815,-0.591400638,-0.565960811,-1.252602968,0.697180062,0.400622319,2.299073292,1.266579099,0.963013509,1.253376858
PhHAL.3G070100,1.2331963,1.436371493,2.444331851,1.494597906,0.303873218,1.233261761,0.849301913,1.747753708,1.506546483,1.114306262,0.664106707,0.461516654,-0.611077214,-1.017301475,-0.466454974,-1.27944888,-0.72519794,-1.681230052,1.820008052,1.415115484,1.556821837,-1.163310393,-0.594025222,-1.681230052,1.014852278,2.63928642,2.788826635,1.346136353,0.999868336,1.202289107
PhHAL.9G625300,0.106229447,-0.229295644,0.900518301,-1.000032272,-2.160442652,-0.174060844,1.48940519,0.450535428,0.522341761,0.666789015,1.004079773,0.485480304,0.244504202,0.164842833,-0.53822443,0.712565325,0.093734122,-0.366010149,-1.527366331,0.534408278,-0.07159037,-0.504074425,-0.512276363,-2.160442652,2.396233978,-0.126686946,1.868226203,1.056860973,1.388413157,1.257318067
PhHAL.7G116300,0.462588331,0.452557032,1.455237029,0.85812883,0.732351067,0.224860974,0.331715184,0.498085038,0.677295875,0.386487432,0.42478721,0.013981212,-0.031899589,-0.191672133,-0.076047147,-0.252989973,0.198248505,-0.327052669,0.425523834,0.380910051,0.676897695,-0.075568667,-0.020481271,-0.327052669,0.573009474,0.371728135,1.448819234,0.963519182,0.884053001,0.839527819
PhHAL.4G357200,0.524007487,0.369653565,1.602128169,-0.373329609,0.119842267,-0.166958729,1.823321467,0.706767372,0.640798036,1.29842559,1.109653891,0.450646747,0.077156469,-0.380838034,0.738006717,0.587367628,0.526187917,0.750776502,0.183897166,0.79255808,1.017583484,-0.657659536,-0.471572408,-0.858226664,1.199423247,1.05118599,2.035917953,0.876840538,0.831224587,0.85406536
PhHAL.7G153200,0.53072872,0.410291477,1.33200505,0.513255113,0.670390699,0.01594361,1.294636006,0.01238757,0.886565969,0.487002081,0.934531377,-0.415061878,-0.116091194,-0.778622118,1.296619549,-1.066321083,-0.601547899,-0.68295423,0.808128217,0.259048263,-0.130014943,-1.072923768,-0.662363697,-1.465577506,0.757629761,1.16271711,1.95051078,0.33951267,-0.132279727,-0.144226604
PhHAL.9G584100,0.564861378,1.18611922,2.017968115,0.62753737,1.611482545,-1.755193825,1.705575562,1.37631932,1.07137957,1.710893485,1.476859035,0.635151832,0.12609515,1.404927721,0.942974462,-0.238032503,1.650401333,0.796231696,1.24428765,0.828321865,0.932808882,-1.690754049,-1.650783759,-2.639971461,1.340194623,3.434651077,2.665791997,0.644014002,0.049222569,0.241115573
PhHAL.6G212100,0.831000874,-0.80156981,0.907610523,0.267903619,-0.06727766,0.311661732,1.984464,1.26349578,2.010215619,1.434538882,1.052743166,0.517277599,-0.150996398,-0.80156981,0.298183213,0.279707482,0.882003161,-0.460453197,0.726446327,-0.016483004,-0.80156981,-0.5014269,0.341294688,-1.147287159,1.262864715,2.492699503,2.526321586,1.626753459,1.595301188,1.725220528
